SegmentIndex;               Timestamp;    GroupIdx;     EchoIdx;    PointIdx;           X;           Y;           Z;       Range;     Azimuth;   Elevation;   Intensity
           8;       1706395794.150187;           0;           0;          15;       0.524;       1.107;      -0.505;       1.325;  1.12901855; -0.39097458;   35199.000
           8;       1706395794.150187;           0;           0;          16;       0.509;       1.127;      -0.510;       1.338;  1.14647186; -0.39097458;   35199.000
           8;       1706395794.150187;           0;           0;          17;       0.494;       1.145;      -0.514;       1.349;  1.16392517; -0.39097458;   35711.000
           8;       1706395794.150187;           0;           0;          18;       0.472;       1.150;      -0.512;       1.344;  1.18137848; -0.39097458;   28287.000
           8;       1706395794.150187;           0;           0;          19;       0.445;       1.141;      -0.505;       1.325;  1.19883180; -0.39097458;   36607.000
           8;       1706395794.150187;           0;           0;          20;       0.896;       2.422;      -1.064;       2.793;  1.21628511; -0.39097458;   42495.000
           8;       1706395794.150187;           0;           0;          21;       0.464;       1.324;      -0.578;       1.517;  1.23373830; -0.39097458;   41727.000
           8;       1706395794.150187;           0;           0;          22;       0.436;       1.317;      -0.572;       1.501;  1.25119162; -0.39097458;   42495.000
           8;       1706395794.150187;           0;           0;          23;       0.000;       0.000;       0.000;       0.000;  1.26864493; -0.39097458;       0.000
           8;       1706395794.150187;           0;           0;          24;       0.392;       1.341;      -0.576;       1.511;  1.28609824; -0.39097458;   13951.000
           8;       1706395794.150187;           0;           0;          25;       0.685;       2.501;      -1.069;       2.805;  1.30355155; -0.39097458;   39679.000
           8;       1706395794.150187;           0;           0;          26;       0.639;       2.504;      -1.065;       2.795;  1.32100487; -0.39097458;   36607.000
           8;       1706395794.150187;           0;           0;          27;       0.322;       1.362;      -0.577;       1.514;  1.33845806; -0.39097458;    9087.000
           8;       1706395794.150187;           0;           0;          28;       0.268;       1.227;      -0.518;       1.358;  1.35591137; -0.39097458;   35583.000
           8;       1706395794.150187;           0;           0;          29;       0.250;       1.249;      -0.525;       1.378;  1.37336469; -0.39097458;   38655.000
           8;       1706395794.150187;           0;           1;           0;       0.000;       0.000;       0.000;       0.000;  0.86721921; -0.39097458;       0.000
           8;       1706395794.150187;           0;           1;           1;       0.000;       0.000;       0.000;       0.000;  0.88467252; -0.39097458;       0.000
           8;       1706395794.150187;           0;           1;           2;       0.000;       0.000;       0.000;       0.000;  0.90212578; -0.39097458;       0.000
           8;       1706395794.150187;           0;           1;           3;       0.000;       0.000;       0.000;       0.000;  0.91957909; -0.39097458;       0.000
           8;       1706395794.150187;           0;           1;           4;       0.000;       0.000;       0.000;       0.000;  0.93703240; -0.39097458;       0.000
           8;       1706395794.150187;           0;           1;           5;       0.000;       0.000;       0.000;       0.000;  0.95448565; -0.39097458;       0.000
           8;       1706395794.150187;           0;           1;           6;       0.000;       0.000;       0.000;       0.000;  0.97193897; -0.39097458;       0.000
           8;       1706395794.150187;           0;           1;           7;       0.000;       0.000;       0.000;       0.000;  0.98939228; -0.39097458;       0.000
           8;       1706395794.150187;           0;           1;           8;       0.000;       0.000;       0.000;       0.000;  1.00684559; -0.39097458;       0.000
           8;       1706395794.150187;           0;           1;           9;       0.000;       0.000;       0.000;       0.000;  1.02429879; -0.39097458;       0.000
           8;       1706395794.150187;           0;           1;          10;       0.000;       0.000;       0.000;       0.000;  1.04175210; -0.39097458;       0.000
           8;       1706395794.150187;           0;           1;          11;       0.000;       0.000;       0.000;       0.000;  1.05920541; -0.39097458;       0.000
           8;       1706395794.150187;           0;           1;          12;       0.000;       0.000;       0.000;       0.000;  1.07665873; -0.39097458;       0.000
           8;       1706395794.150187;           0;           1;          13;       0.000;       0.000;       0.000;       0.000;  1.09411204; -0.39097458;       0.000
           8;       1706395794.150187;           0;           1;          14;       0.000;       0.000;       0.000;       0.000;  1.11156535; -0.39097458;       0.000
           8;       1706395794.150187;           0;           1;          15;       0.000;       0.000;       0.000;       0.000;  1.12901855; -0.39097458;       0.000
           8;       1706395794.150187;           0;           1;          16;       0.000;       0.000;       0.000;       0.000;  1.14647186; -0.39097458;       0.000
           8;       1706395794.150187;           0;           1;          17;       0.000;       0.000;       0.000;       0.000;  1.16392517; -0.39097458;       0.000
           8;       1706395794.150187;           0;           1;          18;       0.000;       0.000;       0.000;       0.000;  1.18137848; -0.39097458;       0.000
           8;       1706395794.150187;           0;           1;          19;       0.000;       0.000;       0.000;       0.000;  1.19883180; -0.39097458;       0.000
           8;       1706395794.150187;           0;           1;          20;       0.000;       0.000;       0.000;       0.000;  1.21628511; -0.39097458;       0.000
           8;       1706395794.150187;           0;           1;          21;       0.000;       0.000;       0.000;       0.000;  1.23373830; -0.39097458;       0.000
           8;       1706395794.150187;           0;           1;          22;       0.000;       0.000;       0.000;       0.000;  1.25119162; -0.39097458;       0.000
           8;       1706395794.150187;           0;           1;          23;       0.000;       0.000;       0.000;       0.000;  1.26864493; -0.39097458;       0.000
           8;       1706395794.150187;           0;           1;          24;       0.000;       0.000;       0.000;       0.000;  1.28609824; -0.39097458;       0.000
           8;       1706395794.150187;           0;           1;          25;       0.000;       0.000;       0.000;       0.000;  1.30355155; -0.39097458;       0.000
           8;       1706395794.150187;           0;           1;          26;       0.000;       0.000;       0.000;       0.000;  1.32100487; -0.39097458;       0.000
           8;       1706395794.150187;           0;           1;          27;       0.000;       0.000;       0.000;       0.000;  1.33845806; -0.39097458;       0.000
           8;       1706395794.150187;           0;           1;          28;       0.000;       0.000;       0.000;       0.000;  1.35591137; -0.39097458;       0.000
           8;       1706395794.150187;           0;           1;          29;       0.000;       0.000;       0.000;       0.000;  1.37336469; -0.39097458;       0.000
           8;       1706395794.150187;           0;           2;           0;       0.000;       0.000;       0.000;       0.000;  0.86721921; -0.39097458;       0.000
           8;       1706395794.150187;           0;           2;           1;       0.000;       0.000;       0.000;       0.000;  0.88467252; -0.39097458;       0.000
           8;       1706395794.150187;           0;           2;           2;       0.000;       0.000;       0.000;       0.000;  0.90212578; -0.39097458;       0.000
           8;       1706395794.150187;           0;           2;           3;       0.000;       0.000;       0.000;       0.000;  0.91957909; -0.39097458;       0.000
           8;       1706395794.150187;           0;           2;           4;       0.000;       0.000;       0.000;       0.000;  0.93703240; -0.39097458;       0.000
           8;       1706395794.150187;           0;           2;           5;       0.000;       0.000;       0.000;       0.000;  0.95448565; -0.39097458;       0.000
           8;       1706395794.150187;           0;           2;           6;       0.000;       0.000;       0.000;       0.000;  0.97193897; -0.39097458;       0.000
           8;       1706395794.150187;           0;           2;           7;       0.000;       0.000;       0.000;       0.000;  0.98939228; -0.39097458;       0.000
           8;       1706395794.150187;           0;           2;           8;       0.000;       0.000;       0.000;       0.000;  1.00684559; -0.39097458;       0.000
           8;       1706395794.150187;           0;           2;           9;       0.000;       0.000;       0.000;       0.000;  1.02429879; -0.39097458;       0.000
           8;       1706395794.150187;           0;           2;          10;       0.000;       0.000;       0.000;       0.000;  1.04175210; -0.39097458;       0.000
           8;       1706395794.150187;           0;           2;          11;       0.000;       0.000;       0.000;       0.000;  1.05920541; -0.39097458;       0.000
           8;       1706395794.150187;           0;           2;          12;       0.000;       0.000;       0.000;       0.000;  1.07665873; -0.39097458;       0.000
           8;       1706395794.150187;           0;           2;          13;       0.000;       0.000;       0.000;       0.000;  1.09411204; -0.39097458;       0.000
           8;       1706395794.150187;           0;           2;          14;       0.000;       0.000;       0.000;       0.000;  1.11156535; -0.39097458;       0.000
           8;       1706395794.150187;           0;           2;          15;       0.000;       0.000;       0.000;       0.000;  1.12901855; -0.39097458;       0.000
           8;       1706395794.150187;           0;           2;          16;       0.000;       0.000;       0.000;       0.000;  1.14647186; -0.39097458;       0.000
           8;       1706395794.150187;           0;           2;          17;       0.000;       0.000;       0.000;       0.000;  1.16392517; -0.39097458;       0.000
           8;       1706395794.150187;           0;           2;          18;       0.000;       0.000;       0.000;       0.000;  1.18137848; -0.39097458;       0.000
           8;       1706395794.150187;           0;           2;          19;       0.000;       0.000;       0.000;       0.000;  1.19883180; -0.39097458;       0.000
           8;       1706395794.150187;           0;           2;          20;       0.000;       0.000;       0.000;       0.000;  1.21628511; -0.39097458;       0.000
           8;       1706395794.150187;           0;           2;          21;       0.000;       0.000;       0.000;       0.000;  1.23373830; -0.39097458;       0.000
           8;       1706395794.150187;           0;           2;          22;       0.000;       0.000;       0.000;       0.000;  1.25119162; -0.39097458;       0.000
           8;       1706395794.150187;           0;           2;          23;       0.000;       0.000;       0.000;       0.000;  1.26864493; -0.39097458;       0.000
           8;       1706395794.150187;           0;           2;          24;       0.000;       0.000;       0.000;       0.000;  1.28609824; -0.39097458;       0.000
           8;       1706395794.150187;           0;           2;          25;       0.000;       0.000;       0.000;       0.000;  1.30355155; -0.39097458;       0.000
           8;       1706395794.150187;           0;           2;          26;       0.000;       0.000;       0.000;       0.000;  1.32100487; -0.39097458;       0.000
           8;       1706395794.150187;           0;           2;          27;       0.000;       0.000;       0.000;       0.000;  1.33845806; -0.39097458;       0.000
           8;       1706395794.150187;           0;           2;          28;       0.000;       0.000;       0.000;       0.000;  1.35591137; -0.39097458;       0.000
           8;       1706395794.150187;           0;           2;          29;       0.000;       0.000;       0.000;       0.000;  1.37336469; -0.39097458;       0.000
           8;       1706395794.150187;           1;           0;           0;       1.097;       0.888;      -0.442;       1.479;  0.68032932; -0.30336565;   25599.000
           8;       1706395794.150187;           1;           0;           1;       1.076;       0.903;      -0.440;       1.472;  0.69778264; -0.30336565;   27263.000
           8;       1706395794.150187;           1;           0;           2;       1.071;       0.930;      -0.444;       1.486;  0.71523589; -0.30336565;   13439.000
           8;       1706395794.150187;           1;           0;           3;       1.037;       0.933;      -0.437;       1.462;  0.73268920; -0.30336565;   34047.000
           8;       1706395794.150187;           1;           0;           4;       2.540;       2.367;      -1.087;       3.638;  0.75014251; -0.30336565;   43519.000
           8;       1706395794.150187;           1;           0;           5;       0.986;       0.952;      -0.429;       1.436;  0.76759577; -0.30336565;   30335.000
           8;       1706395794.150187;           1;           0;           6;       0.970;       0.969;      -0.429;       1.437;  0.78504908; -0.30336565;   33919.000
           8;       1706395794.150187;           1;           0;           7;       0.000;       0.000;       0.000;       0.000;  0.80250239; -0.30336565;       0.000
           8;       1706395794.150187;           1;           0;           8;       0.000;       0.000;       0.000;       0.000;  0.81995565; -0.30336565;       0.000
           8;       1706395794.150187;           1;           0;           9;       0.889;       0.986;      -0.416;       1.391;  0.83740896; -0.30336565;   16767.000
           8;       1706395794.150187;           1;           0;          10;       0.874;       1.004;      -0.417;       1.395;  0.85486227; -0.30336565;   25343.000
           8;       1706395794.150187;           1;           0;          11;       0.832;       0.990;      -0.405;       1.355;  0.87231553; -0.30336565;    9215.000
           8;       1706395794.150187;           1;           0;          12;       0.804;       0.992;      -0.400;       1.338;  0.88976884; -0.30336565;   12543.000
           8;       1706395794.150187;           1;           0;          13;       0.767;       0.981;      -0.390;       1.305;  0.90722215; -0.30336565;   13567.000
           8;       1706395794.150187;           1;           0;          14;       0.740;       0.981;      -0.385;       1.288;  0.92467541; -0.30336565;   20223.000
           8;       1706395794.150187;           1;           0;          15;       0.723;       0.994;      -0.385;       1.288;  0.94212872; -0.30336565;   20991.000
           8;       1706395794.150187;           1;           0;          16;       0.697;       0.994;      -0.380;       1.272;  0.95958197; -0.30336565;   22271.000
           8;       1706395794.150187;           1;           0;          17;       0.671;       0.993;      -0.375;       1.256;  0.97703528; -0.30336565;   24959.000
           8;       1706395794.150187;           1;           0;          18;       0.650;       1.000;      -0.373;       1.250;  0.99448860; -0.30336565;   23551.000
           8;       1706395794.150187;           1;           0;          19;       0.630;       1.008;      -0.372;       1.246;  1.01194191; -0.30336565;   26367.000
           8;       1706395794.150187;           1;           0;          20;       0.615;       1.022;      -0.373;       1.250;  1.02939522; -0.30336565;   28927.000
           8;       1706395794.150187;           1;           0;          21;       0.592;       1.024;      -0.370;       1.239;  1.04684842; -0.30336565;   28031.000
           8;       1706395794.150187;           1;           0;          22;       0.573;       1.032;      -0.370;       1.237;  1.06430173; -0.30336565;   28927.000
           8;       1706395794.150187;           1;           0;          23;       0.558;       1.049;      -0.372;       1.245;  1.08175504; -0.30336565;   29439.000
           8;       1706395794.150187;           1;           0;          24;       0.542;       1.064;      -0.374;       1.251;  1.09920835; -0.30336565;   26623.000
           8;       1706395794.150187;           1;           0;          25;       0.528;       1.081;      -0.377;       1.261;  1.11666167; -0.30336565;   24703.000
           8;       1706395794.150187;           1;           0;          26;       0.510;       1.092;      -0.377;       1.263;  1.13411498; -0.30336565;   23935.000
           8;       1706395794.150187;           1;           0;          27;       0.494;       1.109;      -0.380;       1.272;  1.15156817; -0.30336565;   19839.000
           8;       1706395794.150187;           1;           0;          28;       0.483;       1.137;      -0.387;       1.295;  1.16902149; -0.30336565;   20351.000
           8;       1706395794.150187;           1;           0;          29;       0.468;       1.156;      -0.390;       1.307;  1.18647480; -0.30336565;   17279.000
           8;       1706395794.150187;           1;           1;           0;       0.000;       0.000;       0.000;       0.000;  0.68032932; -0.30336565;       0.000
           8;       1706395794.150187;           1;           1;           1;       0.000;       0.000;       0.000;       0.000;  0.69778264; -0.30336565;       0.000
           8;       1706395794.150187;           1;           1;           2;       0.000;       0.000;       0.000;       0.000;  0.71523589; -0.30336565;       0.000
           8;       1706395794.150187;           1;           1;           3;       0.000;       0.000;       0.000;       0.000;  0.73268920; -0.30336565;       0.000
           8;       1706395794.150187;           1;           1;           4;       0.000;       0.000;       0.000;       0.000;  0.75014251; -0.30336565;       0.000
           8;       1706395794.150187;           1;           1;           5;       2.489;       2.402;      -1.083;       3.624;  0.76759577; -0.30336565;   33407.000
           8;       1706395794.150187;           1;           1;           6;       0.000;       0.000;       0.000;       0.000;  0.78504908; -0.30336565;       0.000
           8;       1706395794.150187;           1;           1;           7;       0.000;       0.000;       0.000;       0.000;  0.80250239; -0.30336565;       0.000
           8;       1706395794.150187;           1;           1;           8;       0.000;       0.000;       0.000;       0.000;  0.81995565; -0.30336565;       0.000
           8;       1706395794.150187;           1;           1;           9;       0.000;       0.000;       0.000;       0.000;  0.83740896; -0.30336565;       0.000
           8;       1706395794.150187;           1;           1;          10;       0.000;       0.000;       0.000;       0.000;  0.85486227; -0.30336565;       0.000
           8;       1706395794.150187;           1;           1;          11;       0.000;       0.000;       0.000;       0.000;  0.87231553; -0.30336565;       0.000
           8;       1706395794.150187;           1;           1;          12;       0.000;       0.000;       0.000;       0.000;  0.88976884; -0.30336565;       0.000
           8;       1706395794.150187;           1;           1;          13;       0.000;       0.000;       0.000;       0.000;  0.90722215; -0.30336565;       0.000
           8;       1706395794.150187;           1;           1;          14;       0.000;       0.000;       0.000;       0.000;  0.92467541; -0.30336565;       0.000
           8;       1706395794.150187;           1;           1;          15;       0.000;       0.000;       0.000;       0.000;  0.94212872; -0.30336565;       0.000
           8;       1706395794.150187;           1;           1;          16;       0.000;       0.000;       0.000;       0.000;  0.95958197; -0.30336565;       0.000
           8;       1706395794.150187;           1;           1;          17;       0.000;       0.000;       0.000;       0.000;  0.97703528; -0.30336565;       0.000
           8;       1706395794.150187;           1;           1;          18;       0.000;       0.000;       0.000;       0.000;  0.99448860; -0.30336565;       0.000
           8;       1706395794.150187;           1;           1;          19;       0.000;       0.000;       0.000;       0.000;  1.01194191; -0.30336565;       0.000
           8;       1706395794.150187;           1;           1;          20;       0.000;       0.000;       0.000;       0.000;  1.02939522; -0.30336565;       0.000
           8;       1706395794.150187;           1;           1;          21;       0.000;       0.000;       0.000;       0.000;  1.04684842; -0.30336565;       0.000
           8;       1706395794.150187;           1;           1;          22;       0.000;       0.000;       0.000;       0.000;  1.06430173; -0.30336565;       0.000
           8;       1706395794.150187;           1;           1;          23;       0.000;       0.000;       0.000;       0.000;  1.08175504; -0.30336565;       0.000
           8;       1706395794.150187;           1;           1;          24;       0.000;       0.000;       0.000;       0.000;  1.09920835; -0.30336565;       0.000
           8;       1706395794.150187;           1;           1;          25;       0.000;       0.000;       0.000;       0.000;  1.11666167; -0.30336565;       0.000
           8;       1706395794.150187;           1;           1;          26;       0.000;       0.000;       0.000;       0.000;  1.13411498; -0.30336565;       0.000
           8;       1706395794.150187;           1;           1;          27;       0.000;       0.000;       0.000;       0.000;  1.15156817; -0.30336565;       0.000
           8;       1706395794.150187;           1;           1;          28;       0.000;       0.000;       0.000;       0.000;  1.16902149; -0.30336565;       0.000
           8;       1706395794.150187;           1;           1;          29;       0.000;       0.000;       0.000;       0.000;  1.18647480; -0.30336565;       0.000
           8;       1706395794.150187;           1;           2;           0;       0.000;       0.000;       0.000;       0.000;  0.68032932; -0.30336565;       0.000
           8;       1706395794.150187;           1;           2;           1;       0.000;       0.000;       0.000;       0.000;  0.69778264; -0.30336565;       0.000
           8;       1706395794.150187;           1;           2;           2;       0.000;       0.000;       0.000;       0.000;  0.71523589; -0.30336565;       0.000
           8;       1706395794.150187;           1;           2;           3;       0.000;       0.000;       0.000;       0.000;  0.73268920; -0.30336565;       0.000
           8;       1706395794.150187;           1;           2;           4;       0.000;       0.000;       0.000;       0.000;  0.75014251; -0.30336565;       0.000
           8;       1706395794.150187;           1;           2;           5;       0.000;       0.000;       0.000;       0.000;  0.76759577; -0.30336565;       0.000
           8;       1706395794.150187;           1;           2;           6;       0.000;       0.000;       0.000;       0.000;  0.78504908; -0.30336565;       0.000
           8;       1706395794.150187;           1;           2;           7;       0.000;       0.000;       0.000;       0.000;  0.80250239; -0.30336565;       0.000
           8;       1706395794.150187;           1;           2;           8;       0.000;       0.000;       0.000;       0.000;  0.81995565; -0.30336565;       0.000
           8;       1706395794.150187;           1;           2;           9;       0.000;       0.000;       0.000;       0.000;  0.83740896; -0.30336565;       0.000
           8;       1706395794.150187;           1;           2;          10;       0.000;       0.000;       0.000;       0.000;  0.85486227; -0.30336565;       0.000
           8;       1706395794.150187;           1;           2;          11;       0.000;       0.000;       0.000;       0.000;  0.87231553; -0.30336565;       0.000
           8;       1706395794.150187;           1;           2;          12;       0.000;       0.000;       0.000;       0.000;  0.88976884; -0.30336565;       0.000
           8;       1706395794.150187;           1;           2;          13;       0.000;       0.000;       0.000;       0.000;  0.90722215; -0.30336565;       0.000
           8;       1706395794.150187;           1;           2;          14;       0.000;       0.000;       0.000;       0.000;  0.92467541; -0.30336565;       0.000
           8;       1706395794.150187;           1;           2;          15;       0.000;       0.000;       0.000;       0.000;  0.94212872; -0.30336565;       0.000
           8;       1706395794.150187;           1;           2;          16;       0.000;       0.000;       0.000;       0.000;  0.95958197; -0.30336565;       0.000
           8;       1706395794.150187;           1;           2;          17;       0.000;       0.000;       0.000;       0.000;  0.97703528; -0.30336565;       0.000
           8;       1706395794.150187;           1;           2;          18;       0.000;       0.000;       0.000;       0.000;  0.99448860; -0.30336565;       0.000
           8;       1706395794.150187;           1;           2;          19;       0.000;       0.000;       0.000;       0.000;  1.01194191; -0.30336565;       0.000
           8;       1706395794.150187;           1;           2;          20;       0.000;       0.000;       0.000;       0.000;  1.02939522; -0.30336565;       0.000
           8;       1706395794.150187;           1;           2;          21;       0.000;       0.000;       0.000;       0.000;  1.04684842; -0.30336565;       0.000
           8;       1706395794.150187;           1;           2;          22;       0.000;       0.000;       0.000;       0.000;  1.06430173; -0.30336565;       0.000
           8;       1706395794.150187;           1;           2;          23;       0.000;       0.000;       0.000;       0.000;  1.08175504; -0.30336565;       0.000
           8;       1706395794.150187;           1;           2;          24;       0.000;       0.000;       0.000;       0.000;  1.09920835; -0.30336565;       0.000
           8;       1706395794.150187;           1;           2;          25;       0.000;       0.000;       0.000;       0.000;  1.11666167; -0.30336565;       0.000
           8;       1706395794.150187;           1;           2;          26;       0.000;       0.000;       0.000;       0.000;  1.13411498; -0.30336565;       0.000
           8;       1706395794.150187;           1;           2;          27;       0.000;       0.000;       0.000;       0.000;  1.15156817; -0.30336565;       0.000
           8;       1706395794.150187;           1;           2;          28;       0.000;       0.000;       0.000;       0.000;  1.16902149; -0.30336565;       0.000
           8;       1706395794.150187;           1;           2;          29;       0.000;       0.000;       0.000;       0.000;  1.18647480; -0.30336565;       0.000
           8;       1706395794.150187;           2;           0;           0;       0.000;       0.000;       0.000;       0.000;  0.62081361; -0.21846880;       0.000
           8;       1706395794.150187;           2;           0;           1;       0.000;       0.000;       0.000;       0.000;  0.63826692; -0.21846880;       0.000
           8;       1706395794.150187;           2;           0;           2;       1.093;       0.841;      -0.306;       1.413;  0.65572017; -0.21846880;    8959.000
           8;       1706395794.150187;           2;           0;           3;       1.072;       0.855;      -0.304;       1.404;  0.67317349; -0.21846880;   10367.000
           8;       1706395794.150187;           2;           0;           4;       1.057;       0.873;      -0.304;       1.404;  0.69062680; -0.21846880;   10495.000
           8;       1706395794.150187;           2;           0;           5;       1.034;       0.885;      -0.302;       1.394;  0.70808005; -0.21846880;    8575.000
           8;       1706395794.150187;           2;           0;           6;       1.886;       1.673;      -0.560;       2.582;  0.72553337; -0.21846880;   14079.000
           8;       1706395794.150187;           2;           0;           7;       1.825;       1.677;      -0.550;       2.539;  0.74298668; -0.21846880;   10495.000
           8;       1706395794.150187;           2;           0;           8;       1.785;       1.698;      -0.547;       2.524;  0.76043993; -0.21846880;   23807.000
           8;       1706395794.150187;           2;           0;           9;       1.739;       1.713;      -0.542;       2.501;  0.77789325; -0.21846880;   33919.000
           8;       1706395794.150187;           2;           0;          10;       1.702;       1.736;      -0.540;       2.490;  0.79534656; -0.21846880;   38015.000
           8;       1706395794.150187;           2;           0;          11;       0.000;       0.000;       0.000;       0.000;  0.81279981; -0.21846880;       0.000
           8;       1706395794.150187;           2;           0;          12;       0.000;       0.000;       0.000;       0.000;  0.83025312; -0.21846880;       0.000
           8;       1706395794.150187;           2;           0;          13;       0.000;       0.000;       0.000;       0.000;  0.84770644; -0.21846880;       0.000
           8;       1706395794.150187;           2;           0;          14;       0.793;       0.931;      -0.272;       1.253;  0.86515969; -0.21846880;   18815.000
           8;       1706395794.150187;           2;           0;          15;       0.758;       0.922;      -0.265;       1.223;  0.88261300; -0.21846880;   40447.000
           8;       1706395794.150187;           2;           0;          16;       0.730;       0.920;      -0.261;       1.203;  0.90006626; -0.21846880;   43263.000
           8;       1706395794.150187;           2;           0;          17;       0.711;       0.929;      -0.260;       1.198;  0.91751957; -0.21846880;   44799.000
           8;       1706395794.150187;           2;           0;          18;       0.688;       0.932;      -0.257;       1.187;  0.93497288; -0.21846880;   44671.000
           8;       1706395794.150187;           2;           0;          19;       0.668;       0.939;      -0.256;       1.181;  0.95242614; -0.21846880;   45183.000
           8;       1706395794.150187;           2;           0;          20;       0.646;       0.942;      -0.254;       1.170;  0.96987945; -0.21846880;   44287.000
           8;       1706395794.150187;           2;           0;          21;       0.624;       0.945;      -0.251;       1.160;  0.98733276; -0.21846880;   43647.000
           8;       1706395794.150187;           2;           0;          22;       0.609;       0.959;      -0.252;       1.164;  1.00478601; -0.21846880;   44159.000
           8;       1706395794.150187;           2;           0;          23;       0.592;       0.968;      -0.252;       1.162;  1.02223933; -0.21846880;   44031.000
           8;       1706395794.150187;           2;           0;          24;       0.577;       0.982;      -0.253;       1.167;  1.03969264; -0.21846880;   44415.000
           8;       1706395794.150187;           2;           0;          25;       0.555;       0.984;      -0.251;       1.157;  1.05714595; -0.21846880;   43519.000
           8;       1706395794.150187;           2;           0;          26;       0.538;       0.993;      -0.251;       1.157;  1.07459927; -0.21846880;   43391.000
           8;       1706395794.150187;           2;           0;          27;       0.522;       1.005;      -0.251;       1.160;  1.09205246; -0.21846880;   43519.000
           8;       1706395794.150187;           2;           0;          28;       0.509;       1.025;      -0.254;       1.172;  1.10950577; -0.21846880;   44671.000
           8;       1706395794.150187;           2;           0;          29;       0.495;       1.042;      -0.256;       1.182;  1.12695909; -0.21846880;   45439.000
           8;       1706395794.150187;           2;           1;           0;       0.000;       0.000;       0.000;       0.000;  0.62081361; -0.21846880;       0.000
           8;       1706395794.150187;           2;           1;           1;       0.000;       0.000;       0.000;       0.000;  0.63826692; -0.21846880;       0.000
           8;       1706395794.150187;           2;           1;           2;       0.000;       0.000;       0.000;       0.000;  0.65572017; -0.21846880;       0.000
           8;       1706395794.150187;           2;           1;           3;       0.000;       0.000;       0.000;       0.000;  0.67317349; -0.21846880;       0.000
           8;       1706395794.150187;           2;           1;           4;       0.000;       0.000;       0.000;       0.000;  0.69062680; -0.21846880;       0.000
           8;       1706395794.150187;           2;           1;           5;       0.000;       0.000;       0.000;       0.000;  0.70808005; -0.21846880;       0.000
           8;       1706395794.150187;           2;           1;           6;       0.000;       0.000;       0.000;       0.000;  0.72553337; -0.21846880;       0.000
           8;       1706395794.150187;           2;           1;           7;       0.000;       0.000;       0.000;       0.000;  0.74298668; -0.21846880;       0.000
           8;       1706395794.150187;           2;           1;           8;       0.000;       0.000;       0.000;       0.000;  0.76043993; -0.21846880;       0.000
           8;       1706395794.150187;           2;           1;           9;       0.000;       0.000;       0.000;       0.000;  0.77789325; -0.21846880;       0.000
           8;       1706395794.150187;           2;           1;          10;       0.000;       0.000;       0.000;       0.000;  0.79534656; -0.21846880;       0.000
           8;       1706395794.150187;           2;           1;          11;       0.000;       0.000;       0.000;       0.000;  0.81279981; -0.21846880;       0.000
           8;       1706395794.150187;           2;           1;          12;       0.000;       0.000;       0.000;       0.000;  0.83025312; -0.21846880;       0.000
           8;       1706395794.150187;           2;           1;          13;       0.000;       0.000;       0.000;       0.000;  0.84770644; -0.21846880;       0.000
           8;       1706395794.150187;           2;           1;          14;       0.000;       0.000;       0.000;       0.000;  0.86515969; -0.21846880;       0.000
           8;       1706395794.150187;           2;           1;          15;       0.000;       0.000;       0.000;       0.000;  0.88261300; -0.21846880;       0.000
           8;       1706395794.150187;           2;           1;          16;       0.000;       0.000;       0.000;       0.000;  0.90006626; -0.21846880;       0.000
           8;       1706395794.150187;           2;           1;          17;       0.000;       0.000;       0.000;       0.000;  0.91751957; -0.21846880;       0.000
