SegmentIndex;               Timestamp;    GroupIdx;     EchoIdx;    PointIdx;           X;           Y;           Z;       Range;     Azimuth;   Elevation;   Intensity
           9;       1706395794.068671;           0;           1;          17;       0.000;       0.000;       0.000;       0.000;  1.68752396; -0.39097458;       0.000
           9;       1706395794.068671;           0;           1;          18;       0.000;       0.000;       0.000;       0.000;  1.70497727; -0.39097458;       0.000
           9;       1706395794.068671;           0;           1;          19;       0.000;       0.000;       0.000;       0.000;  1.72243059; -0.39097458;       0.000
           9;       1706395794.068671;           0;           1;          20;       0.000;       0.000;       0.000;       0.000;  1.73988390; -0.39097458;       0.000
           9;       1706395794.068671;           0;           1;          21;       0.000;       0.000;       0.000;       0.000;  1.75733709; -0.39097458;       0.000
           9;       1706395794.068671;           0;           1;          22;       0.000;       0.000;       0.000;       0.000;  1.77479041; -0.39097458;       0.000
           9;       1706395794.068671;           0;           1;          23;       0.000;       0.000;       0.000;       0.000;  1.79224372; -0.39097458;       0.000
           9;       1706395794.068671;           0;           1;          24;       0.000;       0.000;       0.000;       0.000;  1.80969703; -0.39097458;       0.000
           9;       1706395794.068671;           0;           1;          25;       0.000;       0.000;       0.000;       0.000;  1.82715034; -0.39097458;       0.000
           9;       1706395794.068671;           0;           1;          26;       0.000;       0.000;       0.000;       0.000;  1.84460366; -0.39097458;       0.000
           9;       1706395794.068671;           0;           1;          27;       0.000;       0.000;       0.000;       0.000;  1.86205685; -0.39097458;       0.000
           9;       1706395794.068671;           0;           1;          28;       0.000;       0.000;       0.000;       0.000;  1.87951016; -0.39097458;       0.000
           9;       1706395794.068671;           0;           1;          29;       0.000;       0.000;       0.000;       0.000;  1.89696348; -0.39097458;       0.000
           9;       1706395794.068671;           0;           2;           0;       0.000;       0.000;       0.000;       0.000;  1.39081800; -0.39097458;       0.000
           9;       1706395794.068671;           0;           2;           1;       0.000;       0.000;       0.000;       0.000;  1.40827131; -0.39097458;       0.000
           9;       1706395794.068671;           0;           2;           2;       0.000;       0.000;       0.000;       0.000;  1.42572463; -0.39097458;       0.000
           9;       1706395794.068671;           0;           2;           3;       0.000;       0.000;       0.000;       0.000;  1.44317782; -0.39097458;       0.000
           9;       1706395794.068671;           0;           2;           4;       0.000;       0.000;       0.000;       0.000;  1.46063113; -0.39097458;       0.000
           9;       1706395794.068671;           0;           2;           5;       0.000;       0.000;       0.000;       0.000;  1.47808444; -0.39097458;       0.000
           9;       1706395794.068671;           0;           2;           6;       0.000;       0.000;       0.000;       0.000;  1.49553776; -0.39097458;       0.000
           9;       1706395794.068671;           0;           2;           7;       0.000;       0.000;       0.000;       0.000;  1.51299107; -0.39097458;       0.000
           9;       1706395794.068671;           0;           2;           8;       0.000;       0.000;       0.000;       0.000;  1.53044438; -0.39097458;       0.000
           9;       1706395794.068671;           0;           2;           9;       0.000;       0.000;       0.000;       0.000;  1.54789758; -0.39097458;       0.000
           9;       1706395794.068671;           0;           2;          10;       0.000;       0.000;       0.000;       0.000;  1.56535089; -0.39097458;       0.000
           9;       1706395794.068671;           0;           2;          11;       0.000;       0.000;       0.000;       0.000;  1.58280420; -0.39097458;       0.000
           9;       1706395794.068671;           0;           2;          12;       0.000;       0.000;       0.000;       0.000;  1.60025752; -0.39097458;       0.000
           9;       1706395794.068671;           0;           2;          13;       0.000;       0.000;       0.000;       0.000;  1.61771083; -0.39097458;       0.000
           9;       1706395794.068671;           0;           2;          14;       0.000;       0.000;       0.000;       0.000;  1.63516414; -0.39097458;       0.000
           9;       1706395794.068671;           0;           2;          15;       0.000;       0.000;       0.000;       0.000;  1.65261734; -0.39097458;       0.000
           9;       1706395794.068671;           0;           2;          16;       0.000;       0.000;       0.000;       0.000;  1.67007065; -0.39097458;       0.000
           9;       1706395794.068671;           0;           2;          17;       0.000;       0.000;       0.000;       0.000;  1.68752396; -0.39097458;       0.000
           9;       1706395794.068671;           0;           2;          18;       0.000;       0.000;       0.000;       0.000;  1.70497727; -0.39097458;       0.000
           9;       1706395794.068671;           0;           2;          19;       0.000;       0.000;       0.000;       0.000;  1.72243059; -0.39097458;       0.000
           9;       1706395794.068671;           0;           2;          20;       0.000;       0.000;       0.000;       0.000;  1.73988390; -0.39097458;       0.000
           9;       1706395794.068671;           0;           2;          21;       0.000;       0.000;       0.000;       0.000;  1.75733709; -0.39097458;       0.000
           9;       1706395794.068671;           0;           2;          22;       0.000;       0.000;       0.000;       0.000;  1.77479041; -0.39097458;       0.000
           9;       1706395794.068671;           0;           2;          23;       0.000;       0.000;       0.000;       0.000;  1.79224372; -0.39097458;       0.000
           9;       1706395794.068671;           0;           2;          24;       0.000;       0.000;       0.000;       0.000;  1.80969703; -0.39097458;       0.000
           9;       1706395794.068671;           0;           2;          25;       0.000;       0.000;       0.000;       0.000;  1.82715034; -0.39097458;       0.000
           9;       1706395794.068671;           0;           2;          26;       0.000;       0.000;       0.000;       0.000;  1.84460366; -0.39097458;       0.000
           9;       1706395794.068671;           0;           2;          27;       0.000;       0.000;       0.000;       0.000;  1.86205685; -0.39097458;       0.000
           9;       1706395794.068671;           0;           2;          28;       0.000;       0.000;       0.000;       0.000;  1.87951016; -0.39097458;       0.000
           9;       1706395794.068671;           0;           2;          29;       0.000;       0.000;       0.000;       0.000;  1.89696348; -0.39097458;       0.000
           9;       1706395794.068671;           1;           0;           0;       0.451;       1.173;      -0.393;       1.317;  1.20392811; -0.30336565;   20223.000
           9;       1706395794.068671;           1;           0;           1;       1.183;       3.246;      -1.081;       3.620;  1.22138143; -0.30336565;   26239.000
           9;       1706395794.068671;           1;           0;           2;       0.000;       0.000;       0.000;       0.000;  1.23883474; -0.30336565;       0.000
           9;       1706395794.068671;           1;           0;           3;       0.000;       0.000;       0.000;       0.000;  1.25628793; -0.30336565;       0.000
           9;       1706395794.068671;           1;           0;           4;       0.395;       1.289;      -0.422;       1.413;  1.27374125; -0.30336565;   43007.000
           9;       1706395794.068671;           1;           0;           5;       0.951;       3.311;      -1.078;       3.610;  1.29119456; -0.30336565;   42111.000
           9;       1706395794.068671;           1;           0;           6;       0.893;       3.328;      -1.079;       3.611;  1.30864787; -0.30336565;   43903.000
           9;       1706395794.068671;           1;           0;           7;       0.831;       3.327;      -1.073;       3.593;  1.32610118; -0.30336565;   40703.000
           9;       1706395794.068671;           1;           0;           8;       0.287;       1.239;      -0.398;       1.333;  1.34355450; -0.30336565;   35967.000
           9;       1706395794.068671;           1;           0;           9;       0.267;       1.255;      -0.402;       1.345;  1.36100769; -0.30336565;   20223.000
           9;       1706395794.068671;           1;           0;          10;       0.243;       1.247;      -0.398;       1.331;  1.37846100; -0.30336565;   19327.000
           9;       1706395794.068671;           1;           0;          11;       0.221;       1.250;      -0.397;       1.330;  1.39591432; -0.30336565;   25983.000
           9;       1706395794.068671;           1;           0;          12;       0.197;       1.241;      -0.393;       1.317;  1.41336763; -0.30336565;   26111.000
           9;       1706395794.068671;           1;           0;          13;       0.176;       1.249;      -0.395;       1.322;  1.43082094; -0.30336565;   24959.000
           9;       1706395794.068671;           1;           0;          14;       0.154;       1.254;      -0.396;       1.324;  1.44827425; -0.30336565;   24831.000
           9;       1706395794.068671;           1;           0;          15;       0.132;       1.253;      -0.394;       1.320;  1.46572745; -0.30336565;   26751.000
           9;       1706395794.068671;           1;           0;          16;       0.110;       1.252;      -0.393;       1.317;  1.48318076; -0.30336565;   27647.000
           9;       1706395794.068671;           1;           0;          17;       0.089;       1.266;      -0.397;       1.330;  1.50063407; -0.30336565;   25855.000
           9;       1706395794.068671;           1;           0;          18;       0.066;       1.259;      -0.395;       1.321;  1.51808739; -0.30336565;   26111.000
           9;       1706395794.068671;           1;           0;          19;       0.045;       1.268;      -0.397;       1.329;  1.53554070; -0.30336565;   22911.000
           9;       1706395794.068671;           1;           0;          20;       0.023;       1.290;      -0.404;       1.352;  1.55299401; -0.30336565;   22271.000
           9;       1706395794.068671;           1;           0;          21;       0.000;       1.297;      -0.406;       1.359;  1.57044721; -0.30336565;   22655.000
           9;       1706395794.068671;           1;           0;          22;      -0.022;       1.315;      -0.412;       1.378;  1.58790052; -0.30336565;   16255.000
           9;       1706395794.068671;           1;           0;          23;      -0.046;       1.323;      -0.414;       1.387;  1.60535383; -0.30336565;   13567.000
           9;       1706395794.068671;           1;           0;          24;      -0.070;       1.347;      -0.422;       1.413;  1.62280715; -0.30336565;   12031.000
           9;       1706395794.068671;           1;           0;          25;       0.000;       0.000;       0.000;       0.000;  1.64026046; -0.30336565;       0.000
           9;       1706395794.068671;           1;           0;          26;      -0.123;       1.412;      -0.444;       1.485;  1.65771377; -0.30336565;   31615.000
           9;       1706395794.068671;           1;           0;          27;      -0.147;       1.401;      -0.441;       1.476;  1.67516696; -0.30336565;   39295.000
           9;       1706395794.068671;           1;           0;          28;       0.000;       0.000;       0.000;       0.000;  1.69262028; -0.30336565;       0.000
           9;       1706395794.068671;           1;           0;          29;       0.000;       0.000;       0.000;       0.000;  1.71007359; -0.30336565;       0.000
           9;       1706395794.068671;           1;           1;           0;       0.000;       0.000;       0.000;       0.000;  1.20392811; -0.30336565;       0.000
           9;       1706395794.068671;           1;           1;           1;       0.000;       0.000;       0.000;       0.000;  1.22138143; -0.30336565;       0.000
           9;       1706395794.068671;           1;           1;           2;       0.000;       0.000;       0.000;       0.000;  1.23883474; -0.30336565;       0.000
           9;       1706395794.068671;           1;           1;           3;       0.000;       0.000;       0.000;       0.000;  1.25628793; -0.30336565;       0.000
           9;       1706395794.068671;           1;           1;           4;       0.000;       0.000;       0.000;       0.000;  1.27374125; -0.30336565;       0.000
           9;       1706395794.068671;           1;           1;           5;       0.000;       0.000;       0.000;       0.000;  1.29119456; -0.30336565;       0.000
           9;       1706395794.068671;           1;           1;           6;       0.000;       0.000;       0.000;       0.000;  1.30864787; -0.30336565;       0.000
           9;       1706395794.068671;           1;           1;           7;       0.000;       0.000;       0.000;       0.000;  1.32610118; -0.30336565;       0.000
           9;       1706395794.068671;           1;           1;           8;       0.000;       0.000;       0.000;       0.000;  1.34355450; -0.30336565;       0.000
           9;       1706395794.068671;           1;           1;           9;       0.000;       0.000;       0.000;       0.000;  1.36100769; -0.30336565;       0.000
           9;       1706395794.068671;           1;           1;          10;       0.000;       0.000;       0.000;       0.000;  1.37846100; -0.30336565;       0.000
           9;       1706395794.068671;           1;           1;          11;       0.000;       0.000;       0.000;       0.000;  1.39591432; -0.30336565;       0.000
           9;       1706395794.068671;           1;           1;          12;       0.000;       0.000;       0.000;       0.000;  1.41336763; -0.30336565;       0.000
           9;       1706395794.068671;           1;           1;          13;       0.000;       0.000;       0.000;       0.000;  1.43082094; -0.30336565;       0.000
           9;       1706395794.068671;           1;           1;          14;       0.000;       0.000;       0.000;       0.000;  1.44827425; -0.30336565;       0.000
           9;       1706395794.068671;           1;           1;          15;       0.000;       0.000;       0.000;       0.000;  1.46572745; -0.30336565;       0.000
           9;       1706395794.068671;           1;           1;          16;       0.000;       0.000;       0.000;       0.000;  1.48318076; -0.30336565;       0.000
           9;       1706395794.068671;           1;           1;          17;       0.000;       0.000;       0.000;       0.000;  1.50063407; -0.30336565;       0.000
           9;       1706395794.068671;           1;           1;          18;       0.000;       0.000;       0.000;       0.000;  1.51808739; -0.30336565;       0.000
           9;       1706395794.068671;           1;           1;          19;       0.000;       0.000;       0.000;       0.000;  1.53554070; -0.30336565;       0.000
           9;       1706395794.068671;           1;           1;          20;       0.000;       0.000;       0.000;       0.000;  1.55299401; -0.30336565;       0.000
           9;       1706395794.068671;           1;           1;          21;       0.000;       0.000;       0.000;       0.000;  1.57044721; -0.30336565;       0.000
           9;       1706395794.068671;           1;           1;          22;       0.000;       0.000;       0.000;       0.000;  1.58790052; -0.30336565;       0.000
           9;       1706395794.068671;           1;           1;          23;       0.000;       0.000;       0.000;       0.000;  1.60535383; -0.30336565;       0.000
           9;       1706395794.068671;           1;           1;          24;       0.000;       0.000;       0.000;       0.000;  1.62280715; -0.30336565;       0.000
           9;       1706395794.068671;           1;           1;          25;       0.000;       0.000;       0.000;       0.000;  1.64026046; -0.30336565;       0.000
           9;       1706395794.068671;           1;           1;          26;       0.000;       0.000;       0.000;       0.000;  1.65771377; -0.30336565;       0.000
           9;       1706395794.068671;           1;           1;          27;       0.000;       0.000;       0.000;       0.000;  1.67516696; -0.30336565;       0.000
           9;       1706395794.068671;           1;           1;          28;       0.000;       0.000;       0.000;       0.000;  1.69262028; -0.30336565;       0.000
           9;       1706395794.068671;           1;           1;          29;       0.000;       0.000;       0.000;       0.000;  1.71007359; -0.30336565;       0.000
           9;       1706395794.068671;           1;           2;           0;       0.000;       0.000;       0.000;       0.000;  1.20392811; -0.30336565;       0.000
           9;       1706395794.068671;           1;           2;           1;       0.000;       0.000;       0.000;       0.000;  1.22138143; -0.30336565;       0.000
           9;       1706395794.068671;           1;           2;           2;       0.000;       0.000;       0.000;       0.000;  1.23883474; -0.30336565;       0.000
           9;       1706395794.068671;           1;           2;           3;       0.000;       0.000;       0.000;       0.000;  1.25628793; -0.30336565;       0.000
           9;       1706395794.068671;           1;           2;           4;       0.000;       0.000;       0.000;       0.000;  1.27374125; -0.30336565;       0.000
           9;       1706395794.068671;           1;           2;           5;       0.000;       0.000;       0.000;       0.000;  1.29119456; -0.30336565;       0.000
           9;       1706395794.068671;           1;           2;           6;       0.000;       0.000;       0.000;       0.000;  1.30864787; -0.30336565;       0.000
           9;       1706395794.068671;           1;           2;           7;       0.000;       0.000;       0.000;       0.000;  1.32610118; -0.30336565;       0.000
           9;       1706395794.068671;           1;           2;           8;       0.000;       0.000;       0.000;       0.000;  1.34355450; -0.30336565;       0.000
           9;       1706395794.068671;           1;           2;           9;       0.000;       0.000;       0.000;       0.000;  1.36100769; -0.30336565;       0.000
           9;       1706395794.068671;           1;           2;          10;       0.000;       0.000;       0.000;       0.000;  1.37846100; -0.30336565;       0.000
           9;       1706395794.068671;           1;           2;          11;       0.000;       0.000;       0.000;       0.000;  1.39591432; -0.30336565;       0.000
           9;       1706395794.068671;           1;           2;          12;       0.000;       0.000;       0.000;       0.000;  1.41336763; -0.30336565;       0.000
           9;       1706395794.068671;           1;           2;          13;       0.000;       0.000;       0.000;       0.000;  1.43082094; -0.30336565;       0.000
           9;       1706395794.068671;           1;           2;          14;       0.000;       0.000;       0.000;       0.000;  1.44827425; -0.30336565;       0.000
           9;       1706395794.068671;           1;           2;          15;       0.000;       0.000;       0.000;       0.000;  1.46572745; -0.30336565;       0.000
           9;       1706395794.068671;           1;           2;          16;       0.000;       0.000;       0.000;       0.000;  1.48318076; -0.30336565;       0.000
           9;       1706395794.068671;           1;           2;          17;       0.000;       0.000;       0.000;       0.000;  1.50063407; -0.30336565;       0.000
           9;       1706395794.068671;           1;           2;          18;       0.000;       0.000;       0.000;       0.000;  1.51808739; -0.30336565;       0.000
           9;       1706395794.068671;           1;           2;          19;       0.000;       0.000;       0.000;       0.000;  1.53554070; -0.30336565;       0.000
           9;       1706395794.068671;           1;           2;          20;       0.000;       0.000;       0.000;       0.000;  1.55299401; -0.30336565;       0.000
           9;       1706395794.068671;           1;           2;          21;       0.000;       0.000;       0.000;       0.000;  1.57044721; -0.30336565;       0.000
           9;       1706395794.068671;           1;           2;          22;       0.000;       0.000;       0.000;       0.000;  1.58790052; -0.30336565;       0.000
           9;       1706395794.068671;           1;           2;          23;       0.000;       0.000;       0.000;       0.000;  1.60535383; -0.30336565;       0.000
           9;       1706395794.068671;           1;           2;          24;       0.000;       0.000;       0.000;       0.000;  1.62280715; -0.30336565;       0.000
           9;       1706395794.068671;           1;           2;          25;       0.000;       0.000;       0.000;       0.000;  1.64026046; -0.30336565;       0.000
           9;       1706395794.068671;           1;           2;          26;       0.000;       0.000;       0.000;       0.000;  1.65771377; -0.30336565;       0.000
           9;       1706395794.068671;           1;           2;          27;       0.000;       0.000;       0.000;       0.000;  1.67516696; -0.30336565;       0.000
           9;       1706395794.068671;           1;           2;          28;       0.000;       0.000;       0.000;       0.000;  1.69262028; -0.30336565;       0.000
           9;       1706395794.068671;           1;           2;          29;       0.000;       0.000;       0.000;       0.000;  1.71007359; -0.30336565;       0.000
           9;       1706395794.068671;           2;           0;           0;       0.480;       1.056;      -0.257;       1.188;  1.14441240; -0.21846880;   45695.000
           9;       1706395794.068671;           2;           0;           1;       0.462;       1.066;      -0.258;       1.190;  1.16186571; -0.21846880;   44927.000
           9;       1706395794.068671;           2;           0;           2;       0.443;       1.073;      -0.258;       1.189;  1.17931902; -0.21846880;   27263.000
           9;       1706395794.068671;           2;           0;           3;       0.814;       2.073;      -0.494;       2.281;  1.19677222; -0.21846880;   37759.000
           9;       1706395794.068671;           2;           0;           4;       0.781;       2.098;      -0.497;       2.293;  1.21422553; -0.21846880;   37503.000
           9;       1706395794.068671;           2;           0;           5;       0.748;       2.121;      -0.499;       2.304;  1.23167884; -0.21846880;   32511.000
           9;       1706395794.068671;           2;           0;           6;       0.716;       2.150;      -0.503;       2.321;  1.24913216; -0.21846880;   29567.000
           9;       1706395794.068671;           2;           0;           7;       0.685;       2.183;      -0.508;       2.344;  1.26658547; -0.21846880;   29439.000
           9;       1706395794.068671;           2;           0;           8;       0.641;       2.175;      -0.503;       2.323;  1.28403878; -0.21846880;   40959.000
           9;       1706395794.068671;           2;           0;           9;       1.095;       3.966;      -0.914;       4.215;  1.30149198; -0.21846880;   41471.000
           9;       1706395794.068671;           2;           0;          10;       0.000;       0.000;       0.000;       0.000;  1.31894529; -0.21846880;       0.000
           9;       1706395794.068671;           2;           0;          11;       0.928;       3.888;      -0.888;       4.095;  1.33639860; -0.21846880;    9855.000
           9;       1706395794.068671;           2;           0;          12;       0.263;       1.194;      -0.271;       1.252;  1.35385191; -0.21846880;   22143.000
           9;       1706395794.068671;           2;           0;          13;       0.245;       1.213;      -0.275;       1.268;  1.37130523; -0.21846880;   20863.000
           9;       1706395794.068671;           2;           0;          14;       0.221;       1.202;      -0.271;       1.252;  1.38875854; -0.21846880;   20863.000
           9;       1706395794.068671;           2;           0;          15;       0.199;       1.198;      -0.270;       1.244;  1.40621173; -0.21846880;   21503.000
           9;       1706395794.068671;           2;           0;          16;       0.178;       1.204;      -0.270;       1.247;  1.42366505; -0.21846880;   20223.000
           9;       1706395794.068671;           2;           0;          17;       0.158;       1.210;      -0.271;       1.250;  1.44111836; -0.21846880;   23423.000
           9;       1706395794.068671;           2;           0;          18;       0.136;       1.204;      -0.269;       1.241;  1.45857167; -0.21846880;   25471.000
           9;       1706395794.068671;           2;           0;          19;       0.115;       1.206;      -0.269;       1.241;  1.47602499; -0.21846880;   24959.000
           9;       1706395794.068671;           2;           0;          20;       0.094;       1.217;      -0.271;       1.250;  1.49347830; -0.21846880;   26623.000
           9;       1706395794.068671;           2;           0;          21;       0.073;       1.222;      -0.272;       1.254;  1.51093149; -0.21846880;   26239.000
           9;       1706395794.068671;           2;           0;          22;       0.052;       1.232;      -0.274;       1.263;  1.52838480; -0.21846880;   24191.000
           9;       1706395794.068671;           2;           0;          23;       0.031;       1.237;      -0.275;       1.268;  1.54583812; -0.21846880;   24959.000
           9;       1706395794.068671;           2;           0;          24;       0.009;       1.243;      -0.276;       1.273;  1.56329143; -0.21846880;   20735.000
           9;       1706395794.068671;           2;           0;          25;      -0.013;       1.265;      -0.281;       1.296;  1.58074474; -0.21846880;   18815.000
           9;       1706395794.068671;           2;           0;          26;      -0.035;       1.278;      -0.284;       1.310;  1.59819806; -0.21846880;   13695.000
           9;       1706395794.068671;           2;           0;          27;       0.000;       0.000;       0.000;       0.000;  1.61565125; -0.21846880;       0.000
           9;       1706395794.068671;           2;           0;          28;       0.000;       0.000;       0.000;       0.000;  1.63310456; -0.21846880;       0.000
           9;       1706395794.068671;           2;           0;          29;       0.000;       0.000;       0.000;       0.000;  1.65055788; -0.21846880;       0.000
           9;       1706395794.068671;           2;           1;           0;       0.000;       0.000;       0.000;       0.000;  1.14441240; -0.21846880;       0.000
           9;       1706395794.068671;           2;           1;           1;       0.000;       0.000;       0.000;       0.000;  1.16186571; -0.21846880;       0.000
           9;       1706395794.068671;           2;           1;           2;       0.846;       2.048;      -0.492;       2.270;  1.17931902; -0.21846880;   30975.000
           9;       1706395794.068671;           2;           1;           3;       0.000;       0.000;       0.000;       0.000;  1.19677222; -0.21846880;       0.000
           9;       1706395794.068671;           2;           1;           4;       0.000;       0.000;       0.000;       0.000;  1.21422553; -0.21846880;       0.000
           9;       1706395794.068671;           2;           1;           5;       0.000;       0.000;       0.000;       0.000;  1.23167884; -0.21846880;       0.000
           9;       1706395794.068671;           2;           1;           6;       0.000;       0.000;       0.000;       0.000;  1.24913216; -0.21846880;       0.000
           9;       1706395794.068671;           2;           1;           7;       0.000;       0.000;       0.000;       0.000;  1.26658547; -0.21846880;       0.000
           9;       1706395794.068671;           2;           1;           8;       0.000;       0.000;       0.000;       0.000;  1.28403878; -0.21846880;       0.000
           9;       1706395794.068671;           2;           1;           9;       0.000;       0.000;       0.000;       0.000;  1.30149198; -0.21846880;       0.000
           9;       1706395794.068671;           2;           1;          10;       0.000;       0.000;       0.000;       0.000;  1.31894529; -0.21846880;       0.000
           9;       1706395794.068671;           2;           1;          11;       0.000;       0.000;       0.000;       0.000;  1.33639860; -0.21846880;       0.000
           9;       1706395794.068671;           2;           1;          12;       0.000;       0.000;       0.000;       0.000;  1.35385191; -0.21846880;       0.000
           9;       1706395794.068671;           2;           1;          13;       0.000;       0.000;       0.000;       0.000;  1.37130523; -0.21846880;       0.000
           9;       1706395794.068671;           2;           1;          14;       0.000;       0.000;       0.000;       0.000;  1.38875854; -0.21846880;       0.000
           9;       1706395794.068671;           2;           1;          15;       0.000;       0.000;       0.000;       0.000;  1.40621173; -0.21846880;       0.000
           9;       1706395794.068671;           2;           1;          16;       0.000;       0.000;       0.000;       0.000;  1.42366505; -0.21846880;       0.000
           9;       1706395794.068671;           2;           1;          17;       0.000;       0.000;       0.000;       0.000;  1.44111836; -0.21846880;       0.000
