SegmentIndex;               Timestamp;    GroupIdx;     EchoIdx;    PointIdx;           X;           Y;           Z;       Range;     Azimuth;   Elevation;   Intensity
           2;       1706395793.686213;           0;           2;          24;       0.000;       0.000;       0.000;       0.000; -1.85549450; -0.39097458;       0.000
           2;       1706395793.686213;           0;           2;          25;       0.000;       0.000;       0.000;       0.000; -1.83804119; -0.39097458;       0.000
           2;       1706395793.686213;           0;           2;          26;       0.000;       0.000;       0.000;       0.000; -1.82058787; -0.39097458;       0.000
           2;       1706395793.686213;           0;           2;          27;       0.000;       0.000;       0.000;       0.000; -1.80313468; -0.39097458;       0.000
           2;       1706395793.686213;           0;           2;          28;       0.000;       0.000;       0.000;       0.000; -1.78568137; -0.39097458;       0.000
           2;       1706395793.686213;           0;           2;          29;       0.000;       0.000;       0.000;       0.000; -1.76822805; -0.39097458;       0.000
           2;       1706395793.686213;           1;           0;           0;       0.000;       0.000;       0.000;       0.000; -2.46126342; -0.30336565;       0.000
           2;       1706395793.686213;           1;           0;           1;       0.000;       0.000;       0.000;       0.000; -2.44381022; -0.30336565;       0.000
           2;       1706395793.686213;           1;           0;           2;      -0.339;      -0.295;      -0.141;       0.471; -2.42635679; -0.30336565;   15359.000
           2;       1706395793.686213;           1;           0;           3;      -0.234;      -0.211;      -0.099;       0.330; -2.40890360; -0.30336565;   41599.000
           2;       1706395793.686213;           1;           0;           4;      -0.235;      -0.219;      -0.101;       0.337; -2.39145017; -0.30336565;   41343.000
           2;       1706395793.686213;           1;           0;           5;      -0.224;      -0.216;      -0.097;       0.326; -2.37399697; -0.30336565;   40959.000
           2;       1706395793.686213;           1;           0;           6;      -0.217;      -0.217;      -0.096;       0.322; -2.35654378; -0.30336565;   41343.000
           2;       1706395793.686213;           1;           0;           7;      -0.212;      -0.220;      -0.096;       0.320; -2.33909035; -0.30336565;   44927.000
           2;       1706395793.686213;           1;           0;           8;      -0.204;      -0.219;      -0.094;       0.314; -2.32163715; -0.30336565;   45823.000
           2;       1706395793.686213;           1;           0;           9;      -0.192;      -0.213;      -0.090;       0.300; -2.30418372; -0.30336565;   44543.000
           2;       1706395793.686213;           1;           0;          10;      -0.194;      -0.223;      -0.093;       0.310; -2.28673053; -0.30336565;   44159.000
           2;       1706395793.686213;           1;           0;          11;      -0.188;      -0.224;      -0.091;       0.306; -2.26927710; -0.30336565;   43391.000
           2;       1706395793.686213;           1;           0;          12;      -0.199;      -0.245;      -0.099;       0.331; -2.25182390; -0.30336565;   46463.000
           2;       1706395793.686213;           1;           0;          13;      -0.178;      -0.227;      -0.090;       0.302; -2.23437071; -0.30336565;   46975.000
           2;       1706395793.686213;           1;           0;          14;      -0.195;      -0.259;      -0.102;       0.340; -2.21691728; -0.30336565;   53503.000
           2;       1706395793.686213;           1;           0;          15;      -0.220;      -0.303;      -0.117;       0.392; -2.19946408; -0.30336565;   57727.000
           2;       1706395793.686213;           1;           0;          16;      -0.224;      -0.320;      -0.122;       0.409; -2.18201065; -0.30336565;   59135.000
           2;       1706395793.686213;           1;           0;          17;      -0.231;      -0.342;      -0.129;       0.432; -2.16455746; -0.30336565;   58367.000
           2;       1706395793.686213;           1;           0;          18;      -0.234;      -0.360;      -0.134;       0.450; -2.14710426; -0.30336565;   55423.000
           2;       1706395793.686213;           1;           0;          19;      -0.239;      -0.382;      -0.141;       0.472; -2.12965083; -0.30336565;   49663.000
           2;       1706395793.686213;           1;           0;          20;      -0.192;      -0.320;      -0.117;       0.391; -2.11219764; -0.30336565;   39423.000
           2;       1706395793.686213;           1;           0;          21;      -0.203;      -0.352;      -0.127;       0.426; -2.09474421; -0.30336565;   59007.000
           2;       1706395793.686213;           1;           0;          22;      -0.205;      -0.369;      -0.132;       0.442; -2.07729101; -0.30336565;   55679.000
           2;       1706395793.686213;           1;           0;          23;      -0.194;      -0.365;      -0.129;       0.433; -2.05983758; -0.30336565;   43007.000
           2;       1706395793.686213;           1;           0;          24;      -0.205;      -0.402;      -0.141;       0.473; -2.04238439; -0.30336565;   43903.000
           2;       1706395793.686213;           1;           0;          25;      -0.200;      -0.409;      -0.142;       0.477; -2.02493119; -0.30336565;   38399.000
           2;       1706395793.686213;           1;           0;          26;      -0.191;      -0.408;      -0.141;       0.472; -2.00747776; -0.30336565;   26111.000
           2;       1706395793.686213;           1;           0;          27;      -0.155;      -0.347;      -0.119;       0.398; -1.99002457; -0.30336565;   16127.000
           2;       1706395793.686213;           1;           0;          28;      -0.134;      -0.315;      -0.107;       0.359; -1.97257125; -0.30336565;   23679.000
           2;       1706395793.686213;           1;           0;          29;      -0.126;      -0.312;      -0.105;       0.353; -1.95511794; -0.30336565;   30463.000
           2;       1706395793.686213;           1;           1;           0;       0.000;       0.000;       0.000;       0.000; -2.46126342; -0.30336565;       0.000
           2;       1706395793.686213;           1;           1;           1;       0.000;       0.000;       0.000;       0.000; -2.44381022; -0.30336565;       0.000
           2;       1706395793.686213;           1;           1;           2;       0.000;       0.000;       0.000;       0.000; -2.42635679; -0.30336565;       0.000
           2;       1706395793.686213;           1;           1;           3;       0.000;       0.000;       0.000;       0.000; -2.40890360; -0.30336565;       0.000
           2;       1706395793.686213;           1;           1;           4;       0.000;       0.000;       0.000;       0.000; -2.39145017; -0.30336565;       0.000
           2;       1706395793.686213;           1;           1;           5;       0.000;       0.000;       0.000;       0.000; -2.37399697; -0.30336565;       0.000
           2;       1706395793.686213;           1;           1;           6;       0.000;       0.000;       0.000;       0.000; -2.35654378; -0.30336565;       0.000
           2;       1706395793.686213;           1;           1;           7;       0.000;       0.000;       0.000;       0.000; -2.33909035; -0.30336565;       0.000
           2;       1706395793.686213;           1;           1;           8;       0.000;       0.000;       0.000;       0.000; -2.32163715; -0.30336565;       0.000
           2;       1706395793.686213;           1;           1;           9;       0.000;       0.000;       0.000;       0.000; -2.30418372; -0.30336565;       0.000
           2;       1706395793.686213;           1;           1;          10;       0.000;       0.000;       0.000;       0.000; -2.28673053; -0.30336565;       0.000
           2;       1706395793.686213;           1;           1;          11;       0.000;       0.000;       0.000;       0.000; -2.26927710; -0.30336565;       0.000
           2;       1706395793.686213;           1;           1;          12;       0.000;       0.000;       0.000;       0.000; -2.25182390; -0.30336565;       0.000
           2;       1706395793.686213;           1;           1;          13;       0.000;       0.000;       0.000;       0.000; -2.23437071; -0.30336565;       0.000
           2;       1706395793.686213;           1;           1;          14;       0.000;       0.000;       0.000;       0.000; -2.21691728; -0.30336565;       0.000
           2;       1706395793.686213;           1;           1;          15;       0.000;       0.000;       0.000;       0.000; -2.19946408; -0.30336565;       0.000
           2;       1706395793.686213;           1;           1;          16;       0.000;       0.000;       0.000;       0.000; -2.18201065; -0.30336565;       0.000
           2;       1706395793.686213;           1;           1;          17;       0.000;       0.000;       0.000;       0.000; -2.16455746; -0.30336565;       0.000
           2;       1706395793.686213;           1;           1;          18;       0.000;       0.000;       0.000;       0.000; -2.14710426; -0.30336565;       0.000
           2;       1706395793.686213;           1;           1;          19;       0.000;       0.000;       0.000;       0.000; -2.12965083; -0.30336565;       0.000
           2;       1706395793.686213;           1;           1;          20;       0.000;       0.000;       0.000;       0.000; -2.11219764; -0.30336565;       0.000
           2;       1706395793.686213;           1;           1;          21;       0.000;       0.000;       0.000;       0.000; -2.09474421; -0.30336565;       0.000
           2;       1706395793.686213;           1;           1;          22;       0.000;       0.000;       0.000;       0.000; -2.07729101; -0.30336565;       0.000
           2;       1706395793.686213;           1;           1;          23;       0.000;       0.000;       0.000;       0.000; -2.05983758; -0.30336565;       0.000
           2;       1706395793.686213;           1;           1;          24;       0.000;       0.000;       0.000;       0.000; -2.04238439; -0.30336565;       0.000
           2;       1706395793.686213;           1;           1;          25;       0.000;       0.000;       0.000;       0.000; -2.02493119; -0.30336565;       0.000
           2;       1706395793.686213;           1;           1;          26;       0.000;       0.000;       0.000;       0.000; -2.00747776; -0.30336565;       0.000
           2;       1706395793.686213;           1;           1;          27;       0.000;       0.000;       0.000;       0.000; -1.99002457; -0.30336565;       0.000
           2;       1706395793.686213;           1;           1;          28;       0.000;       0.000;       0.000;       0.000; -1.97257125; -0.30336565;       0.000
           2;       1706395793.686213;           1;           1;          29;       0.000;       0.000;       0.000;       0.000; -1.95511794; -0.30336565;       0.000
           2;       1706395793.686213;           1;           2;           0;       0.000;       0.000;       0.000;       0.000; -2.46126342; -0.30336565;       0.000
           2;       1706395793.686213;           1;           2;           1;       0.000;       0.000;       0.000;       0.000; -2.44381022; -0.30336565;       0.000
           2;       1706395793.686213;           1;           2;           2;       0.000;       0.000;       0.000;       0.000; -2.42635679; -0.30336565;       0.000
           2;       1706395793.686213;           1;           2;           3;       0.000;       0.000;       0.000;       0.000; -2.40890360; -0.30336565;       0.000
           2;       1706395793.686213;           1;           2;           4;       0.000;       0.000;       0.000;       0.000; -2.39145017; -0.30336565;       0.000
           2;       1706395793.686213;           1;           2;           5;       0.000;       0.000;       0.000;       0.000; -2.37399697; -0.30336565;       0.000
           2;       1706395793.686213;           1;           2;           6;       0.000;       0.000;       0.000;       0.000; -2.35654378; -0.30336565;       0.000
           2;       1706395793.686213;           1;           2;           7;       0.000;       0.000;       0.000;       0.000; -2.33909035; -0.30336565;       0.000
           2;       1706395793.686213;           1;           2;           8;       0.000;       0.000;       0.000;       0.000; -2.32163715; -0.30336565;       0.000
           2;       1706395793.686213;           1;           2;           9;       0.000;       0.000;       0.000;       0.000; -2.30418372; -0.30336565;       0.000
           2;       1706395793.686213;           1;           2;          10;       0.000;       0.000;       0.000;       0.000; -2.28673053; -0.30336565;       0.000
           2;       1706395793.686213;           1;           2;          11;       0.000;       0.000;       0.000;       0.000; -2.26927710; -0.30336565;       0.000
           2;       1706395793.686213;           1;           2;          12;       0.000;       0.000;       0.000;       0.000; -2.25182390; -0.30336565;       0.000
           2;       1706395793.686213;           1;           2;          13;       0.000;       0.000;       0.000;       0.000; -2.23437071; -0.30336565;       0.000
           2;       1706395793.686213;           1;           2;          14;       0.000;       0.000;       0.000;       0.000; -2.21691728; -0.30336565;       0.000
           2;       1706395793.686213;           1;           2;          15;       0.000;       0.000;       0.000;       0.000; -2.19946408; -0.30336565;       0.000
           2;       1706395793.686213;           1;           2;          16;       0.000;       0.000;       0.000;       0.000; -2.18201065; -0.30336565;       0.000
           2;       1706395793.686213;           1;           2;          17;       0.000;       0.000;       0.000;       0.000; -2.16455746; -0.30336565;       0.000
           2;       1706395793.686213;           1;           2;          18;       0.000;       0.000;       0.000;       0.000; -2.14710426; -0.30336565;       0.000
           2;       1706395793.686213;           1;           2;          19;       0.000;       0.000;       0.000;       0.000; -2.12965083; -0.30336565;       0.000
           2;       1706395793.686213;           1;           2;          20;       0.000;       0.000;       0.000;       0.000; -2.11219764; -0.30336565;       0.000
           2;       1706395793.686213;           1;           2;          21;       0.000;       0.000;       0.000;       0.000; -2.09474421; -0.30336565;       0.000
           2;       1706395793.686213;           1;           2;          22;       0.000;       0.000;       0.000;       0.000; -2.07729101; -0.30336565;       0.000
           2;       1706395793.686213;           1;           2;          23;       0.000;       0.000;       0.000;       0.000; -2.05983758; -0.30336565;       0.000
           2;       1706395793.686213;           1;           2;          24;       0.000;       0.000;       0.000;       0.000; -2.04238439; -0.30336565;       0.000
           2;       1706395793.686213;           1;           2;          25;       0.000;       0.000;       0.000;       0.000; -2.02493119; -0.30336565;       0.000
           2;       1706395793.686213;           1;           2;          26;       0.000;       0.000;       0.000;       0.000; -2.00747776; -0.30336565;       0.000
           2;       1706395793.686213;           1;           2;          27;       0.000;       0.000;       0.000;       0.000; -1.99002457; -0.30336565;       0.000
           2;       1706395793.686213;           1;           2;          28;       0.000;       0.000;       0.000;       0.000; -1.97257125; -0.30336565;       0.000
           2;       1706395793.686213;           1;           2;          29;       0.000;       0.000;       0.000;       0.000; -1.95511794; -0.30336565;       0.000
           2;       1706395793.686213;           2;           0;           0;      -1.114;      -0.797;      -0.304;       1.403; -2.52077913; -0.21846880;   42623.000
           2;       1706395793.686213;           2;           0;           1;      -1.104;      -0.819;      -0.305;       1.408; -2.50332594; -0.21846880;   43007.000
           2;       1706395793.686213;           2;           0;           2;      -1.092;      -0.840;      -0.306;       1.411; -2.48587251; -0.21846880;   42111.000
           2;       1706395793.686213;           2;           0;           3;       0.000;       0.000;       0.000;       0.000; -2.46841931; -0.21846880;       0.000
           2;       1706395793.686213;           2;           0;           4;      -0.373;      -0.308;      -0.108;       0.496; -2.45096588; -0.21846880;   39935.000
           2;       1706395793.686213;           2;           0;           5;      -0.369;      -0.316;      -0.108;       0.497; -2.43351269; -0.21846880;   39295.000
           2;       1706395793.686213;           2;           0;           6;      -0.365;      -0.324;      -0.108;       0.500; -2.41605949; -0.21846880;   42879.000
           2;       1706395793.686213;           2;           0;           7;      -0.360;      -0.331;      -0.109;       0.501; -2.39860606; -0.21846880;   43903.000
           2;       1706395793.686213;           2;           0;           8;      -0.357;      -0.340;      -0.109;       0.505; -2.38115287; -0.21846880;   44287.000
           2;       1706395793.686213;           2;           0;           9;      -0.355;      -0.349;      -0.111;       0.510; -2.36369944; -0.21846880;   44031.000
           2;       1706395793.686213;           2;           0;          10;      -0.336;      -0.343;      -0.107;       0.492; -2.34624624; -0.21846880;   43007.000
           2;       1706395793.686213;           2;           0;          11;      -0.324;      -0.342;      -0.105;       0.483; -2.32879281; -0.21846880;   50943.000
           2;       1706395793.686213;           2;           0;          12;      -0.294;      -0.321;      -0.097;       0.446; -2.31133962; -0.21846880;   60031.000
           2;       1706395793.686213;           2;           0;          13;      -0.293;      -0.332;      -0.098;       0.453; -2.29388642; -0.21846880;   58239.000
           2;       1706395793.686213;           2;           0;          14;      -0.316;      -0.371;      -0.108;       0.499; -2.27643299; -0.21846880;   47743.000
           2;       1706395793.686213;           2;           0;          15;      -0.310;      -0.377;      -0.108;       0.500; -2.25897980; -0.21846880;   47359.000
           2;       1706395793.686213;           2;           0;          16;      -0.302;      -0.380;      -0.108;       0.497; -2.24152637; -0.21846880;   48383.000
           2;       1706395793.686213;           2;           0;          17;      -0.297;      -0.388;      -0.109;       0.501; -2.22407317; -0.21846880;   47231.000
           2;       1706395793.686213;           2;           0;          18;      -0.290;      -0.394;      -0.109;       0.501; -2.20661998; -0.21846880;   46847.000
           2;       1706395793.686213;           2;           0;          19;      -0.281;      -0.395;      -0.108;       0.497; -2.18916655; -0.21846880;   48511.000
           2;       1706395793.686213;           2;           0;          20;      -0.270;      -0.394;      -0.106;       0.489; -2.17171335; -0.21846880;   52095.000
           2;       1706395793.686213;           2;           0;          21;      -0.248;      -0.376;      -0.100;       0.462; -2.15425992; -0.21846880;   60799.000
           2;       1706395793.686213;           2;           0;          22;      -0.222;      -0.350;      -0.092;       0.425; -2.13680673; -0.21846880;   62975.000
           2;       1706395793.686213;           2;           0;          23;      -0.220;      -0.361;      -0.094;       0.433; -2.11935329; -0.21846880;   61311.000
           2;       1706395793.686213;           2;           0;          24;      -0.244;      -0.415;      -0.107;       0.493; -2.10190010; -0.21846880;   44671.000
           2;       1706395793.686213;           2;           0;          25;      -0.240;      -0.425;      -0.108;       0.500; -2.08444691; -0.21846880;   45311.000
           2;       1706395793.686213;           2;           0;          26;      -0.244;      -0.450;      -0.114;       0.524; -2.06699347; -0.21846880;   46207.000
           2;       1706395793.686213;           2;           0;          27;      -0.240;      -0.462;      -0.116;       0.533; -2.04954028; -0.21846880;   43519.000
           2;       1706395793.686213;           2;           0;          28;      -0.207;      -0.416;      -0.103;       0.476; -2.03208685; -0.21846880;   40447.000
           2;       1706395793.686213;           2;           0;          29;      -0.172;      -0.361;      -0.089;       0.410; -2.01463366; -0.21846880;   57727.000
           2;       1706395793.686213;           2;           1;           0;       0.000;       0.000;       0.000;       0.000; -2.52077913; -0.21846880;       0.000
           2;       1706395793.686213;           2;           1;           1;       0.000;       0.000;       0.000;       0.000; -2.50332594; -0.21846880;       0.000
           2;       1706395793.686213;           2;           1;           2;       0.000;       0.000;       0.000;       0.000; -2.48587251; -0.21846880;       0.000
           2;       1706395793.686213;           2;           1;           3;       0.000;       0.000;       0.000;       0.000; -2.46841931; -0.21846880;       0.000
           2;       1706395793.686213;           2;           1;           4;       0.000;       0.000;       0.000;       0.000; -2.45096588; -0.21846880;       0.000
           2;       1706395793.686213;           2;           1;           5;       0.000;       0.000;       0.000;       0.000; -2.43351269; -0.21846880;       0.000
           2;       1706395793.686213;           2;           1;           6;       0.000;       0.000;       0.000;       0.000; -2.41605949; -0.21846880;       0.000
           2;       1706395793.686213;           2;           1;           7;       0.000;       0.000;       0.000;       0.000; -2.39860606; -0.21846880;       0.000
           2;       1706395793.686213;           2;           1;           8;       0.000;       0.000;       0.000;       0.000; -2.38115287; -0.21846880;       0.000
           2;       1706395793.686213;           2;           1;           9;       0.000;       0.000;       0.000;       0.000; -2.36369944; -0.21846880;       0.000
           2;       1706395793.686213;           2;           1;          10;       0.000;       0.000;       0.000;       0.000; -2.34624624; -0.21846880;       0.000
           2;       1706395793.686213;           2;           1;          11;       0.000;       0.000;       0.000;       0.000; -2.32879281; -0.21846880;       0.000
           2;       1706395793.686213;           2;           1;          12;       0.000;       0.000;       0.000;       0.000; -2.31133962; -0.21846880;       0.000
           2;       1706395793.686213;           2;           1;          13;       0.000;       0.000;       0.000;       0.000; -2.29388642; -0.21846880;       0.000
           2;       1706395793.686213;           2;           1;          14;       0.000;       0.000;       0.000;       0.000; -2.27643299; -0.21846880;       0.000
